Genes	logFC	logCPM	PValue	FDR
8_169	-0.352301084533554	6.60369354900096	0.367213188167559	0.59109131771976
46051	0.369898025551727	3.61149693751144	0.367283742267628	0.591159454529738
52_129	-0.455054915415548	2.13951162537059	0.367337882575501	0.591201164172727
33_143	-0.325849418733754	5.96996541697592	0.36741532356599	0.591253546691036
42_87	0.652369881046302	5.21848826791906	0.367448017929306	0.591253546691036
69_73	-0.351975710697364	7.05088542576947	0.367455116604308	0.591253546691036
17_57	-0.37522169535417	4.30568839849076	0.367529143782892	0.591327232795565
34_110	0.323386220596577	5.24786346726133	0.36760711366059	0.591407250604583
119_45	0.339916929483962	4.20917718398669	0.367744163866101	0.591486556045256
130_34	-0.357582623853289	8.13545570397255	0.367746404579403	0.591486556045256
37284	0.335851076537981	4.84208141604076	0.367746452359577	0.591486556045256
16_198	-0.318823629493979	5.69492409433358	0.36776936831594	0.591486556045256
19_118	-1.44565530552092	-2.59686311895353	0.36798243662683	0.591747944903854
54_41	-0.43728885650795	3.96063707914124	0.367988397344125	0.591747944903854
107_47	-1.44564253765847	-2.59686311895353	0.368022126124207	0.591750792902981
36_136	-1.44691750322545	-2.59646532357546	0.368046673628414	0.591750792902981
152_53	0.469267608955685	1.98425880958345	0.368095936754853	0.591784571333313
146_29	-0.337057689190208	4.52592247287636	0.368163583207234	0.591847897020148
179_26	0.321497081011385	5.62492413929439	0.368198241919428	0.591858187030116
117_31	-0.325363196382826	5.44162452922933	0.368371256167042	0.592015923362929
190_23	-0.320145494522422	5.82576164787865	0.368436669361174	0.592015923362929
631_5	-1.0421893425828	-2.22990343587828	0.368448722247367	0.592015923362929
10_38	0.331442883857636	5.09656689565601	0.368459922906619	0.592015923362929
1_216	-1.04218816618575	-2.22990343587828	0.36847818727708	0.592015923362929
202_13	0.32891289686851	6.05989894920678	0.368479276741627	0.592015923362929
104_49	0.363920511714186	3.78442727786316	0.368498829616856	0.592015923362929
425_4	1.18550087337497	-2.34893987919008	0.368536493631423	0.592015923362929
124_33	-0.321910310040359	5.69685603402328	0.368550757924528	0.592015923362929
55_77	0.358166459079093	9.85770872330922	0.368632024363354	0.592101054470127
26_242	0.348639055334198	5.39433455764243	0.368723205701319	0.592202096726794
32_4	-0.573748586003636	0.277845715077274	0.368824074977649	0.592318681981817
1_30	0.850141954328169	-1.97680753266461	0.368972429173071	0.592511502647394
35451	-1.06107130785299	-2.23404791234048	0.369001806131955	0.592513249726602
5_8	0.420504805244121	2.78701994339852	0.369100465350179	0.59261939440205
1_435	-0.472508072005867	1.91587389760843	0.369132004965172	0.59261939440205
52_155	-0.322618721031519	5.78275309210343	0.369152792492889	0.59261939440205
76_23	1.17099703563969	-2.35359712396873	0.369217593699249	0.592677996630194
39002	0.826801098241321	-1.72663295923664	0.369302853488863	0.592769428026993
51_60	-1.28119774522253	-2.69186787220707	0.369475407026327	0.592945645005954
327_7	0.352896724787206	7.78127932177323	0.369484899949641	0.592945645005954
46_124	-1.28120850431507	-2.69186787220707	0.369516021287224	0.592945645005954
376_7	-0.563925721660931	3.18249617586927	0.369564956458318	0.592945645005954
9_374	-0.355486762425223	4.65951168638751	0.369584482202481	0.592945645005954
132_2	-0.555472001784099	0.406965353102627	0.369593849525595	0.592945645005954
1818_1	0.625968790934716	-1.03180320207433	0.369610806454893	0.592945645005954
18_251	0.316246497012339	5.66429592178723	0.369771084832483	0.59309451373018
79_38	0.410573247450527	7.48529305612259	0.369796190265847	0.59309451373018
150_53	0.336402279104957	4.33374465075508	0.369834906550699	0.59309451373018
117_17	0.339341969201186	5.63618136572976	0.36985549471481	0.59309451373018
84_95	0.343268304796282	4.42680542800107	0.369912919190674	0.59309451373018
45751	0.762585508546233	-1.26658922684573	0.36991748730868	0.59309451373018
25_56	0.341541401712319	4.65898089618942	0.369926750924877	0.59309451373018
10_133	0.429931684262943	2.82967281671098	0.369930137377468	0.59309451373018
12_107	-0.327133722337967	5.65376953391069	0.370079843667715	0.593289117919655
7_161	0.436285964120562	2.35734469928333	0.370114765646245	0.593299691295011
99_57	0.45076227657913	1.81926122101149	0.370189118238206	0.593373466097744
108_2	-0.347835335462122	4.02144088896321	0.370272673718801	0.593461979724539
3_496	0.436936480579216	2.44589230903781	0.370347340561401	0.593536234452409
36471	0.769598880560974	0.330770017790192	0.370443012197709	0.593644138521884
2_14	1.65857921024779	-2.68116730966324	0.370550878493852	0.593771566831438
10_150	0.324060907435804	4.8791214193036	0.370582704234919	0.59377456735715
113_68	0.439074608896988	2.12604083136025	0.370609449465745	0.59377456735715
468_1	-0.342433173272571	4.08288607745415	0.370702729806693	0.593853496064716
3_129	0.328944619367254	5.82060990400188	0.370753571884699	0.593853496064716
4_163	-0.562988913633152	0.499451864018787	0.370759281435163	0.593853496064716
11_16	-0.600947077241074	1.49023183931221	0.370772125473301	0.593853496064716
166_8	0.498754914603408	1.21224521806562	0.370888151875669	0.593991180510565
62_5	0.531472825865575	2.29724882638233	0.370924526565853	0.593991180510565
152_66	-0.362429191217739	3.67376331002746	0.370943167394518	0.593991180510565
3186_1	0.317015098432193	5.02222843910982	0.371030613763397	0.594085788951483
18_230	-0.316676068818907	5.24504250634461	0.371273737559353	0.594424193536087
32_31	0.735007975493289	-1.45631936907658	0.371298721605759	0.594424193536087
142_9	-0.375637022108524	5.10604633781602	0.371330889621792	0.594430257041305
885_2	-0.446911055478983	2.31542935701797	0.371397808897291	0.594491945537161
179_3	-0.421792969663909	2.9670684604444	0.371482810691615	0.594557428521216
52_2	-1.49184219052331	-2.60693307690431	0.371511454604196	0.594557428521216
5007_2	-1.49185136426931	-2.60693307690431	0.371550402731585	0.594557428521216
132_61	0.355494527913378	3.84359140917907	0.37155226459366	0.594557428521216
2_251	0.386503814017462	6.1493736271246	0.3716649815546	0.594692363534079
74_16	-0.885040867886527	-1.94269473059647	0.371722127269515	0.59473836648537
32193	0.360896005239684	3.73576040909384	0.371863333067459	0.594914198665743
19_228	-0.332157315997064	4.60596609194731	0.371888832806425	0.594914198665743
39085	0.396165789458454	3.29408782513043	0.371995776673783	0.594994926525751
86_5	0.316782123181495	5.47429596298585	0.37199611185747	0.594994926525751
82_10	-0.386814637515411	3.2646334829429	0.372035800844553	0.595012969508946
85_75	0.319065344132755	5.16179098353702	0.372158986795889	0.595117364970186
42_9	-0.548429292850995	0.076265010852209	0.372177125221391	0.595117364970186
139_58	-0.746150699733443	-1.23279617593345	0.37218631481234	0.595117364970186
176_16	0.548142486544831	0.816276468468225	0.372230442671826	0.59511990390989
29_37	-0.33235672241905	5.14293947850955	0.37224472958336	0.59511990390989
2_56	-0.401026558398913	2.90955493783036	0.372408461765449	0.595336225895079
14_153	-0.346959156129691	5.09517251762343	0.37246198830936	0.595373765462545
25_106	0.329018428184421	4.91310319891712	0.372488795541713	0.595373765462545
7_139	0.706679356199632	-1.05963244984771	0.372604916926788	0.595483266797482
34_56	-0.349445409147577	5.23500960789618	0.372614165416462	0.595483266797482
130_7	-0.348492957061085	4.20600466538436	0.372677252983794	0.595538648336428
39_56	0.370110736524264	3.95868585143678	0.372776957003854	0.595652530091984
14_201	-0.319812907429087	5.84155426407852	0.37284355864768	0.595688574199938
51_151	0.334816203207466	4.85198198230126	0.372883032516488	0.595688574199938
96_64	0.345909898907735	4.16631287779903	0.372884836301522	0.595688574199938
66_21	-0.387050957000439	6.28755871238938	0.372961621174572	0.595743519538617
52_92	0.342341448899405	4.32851741379349	0.372976117054662	0.595743519538617
92_2	-0.338261835226369	4.34488139081199	0.373030117378276	0.595784337996644
41702	-1.25325719856769	-2.68817545144422	0.37312631374221	0.595852834567176
136_79	1.47205216221749	-2.75905646760903	0.373129901082983	0.595852834567176
10_34	-0.551512146915267	0.561313988989953	0.373274990348487	0.595972214635463
264_9	0.345228169792261	3.93195759666019	0.373286956495392	0.595972214635463
72_27	-0.348042283447908	4.89463316194968	0.373290020711513	0.595972214635463
195_30	0.400996681190048	4.53195970893596	0.373429842612165	0.596150004078643
43_130	-0.317086135200933	5.55212242203458	0.37352466568994	0.596255934980244
0_75	-1.25893921288025	-2.68655613465419	0.373688744918472	0.596369830792203
544_4	-0.362420148064117	3.78119148083759	0.373696783921777	0.596369830792203
73_53	0.335850186687768	4.33869036085758	0.373701146310142	0.596369830792203
28186_2	-0.644361772947087	-0.814316707125712	0.37370990829065	0.596369830792203
2_382	-0.371393623524331	6.52593835768666	0.373861684236614	0.596523535957292
7_205	0.358864481033323	3.84161728408849	0.373863187228998	0.596523535957292
72_32	0.330219680225869	6.21454229837678	0.37397057999644	0.596627540533803
97_66	0.331747973800816	4.65016574635906	0.373985341593139	0.596627540533803
46_83	0.339405918503001	6.40531171579198	0.374097473811788	0.59676097402802
283_6	-0.344283788803915	3.9928694469901	0.374249895698774	0.596958652456844
12_303	-0.337437677085317	4.18973207657264	0.374377161692369	0.597116178163772
95_40	0.356699464733139	7.7519943001525	0.374407482580134	0.59711906819774
9_219	0.374043954756911	3.43794873240217	0.374490762674667	0.597206412686226
126_25	0.334456085338102	6.59560791622664	0.374593386573924	0.597324589401662
20_58	-0.344293407537697	7.73369678862208	0.374635085388073	0.597345604708678
14_19	0.356119206073028	4.17001109665104	0.374675197329345	0.597364086782609
78_6	0.342707111336478	5.5763414831686	0.374707304648764	0.597369804830901
56_11	0.32065710763563	5.72444212102227	0.374992916811894	0.597779636397376
2_191	0.370454712156264	6.02451882888254	0.37511513924553	0.597897611250942
27_153	0.322536183743466	4.93300508331874	0.375128635024358	0.597897611250942
357_2	0.465263253307469	2.18212248729063	0.375167091676351	0.597897611250942
27_182	0.330347442573571	4.66019617729235	0.375181107885946	0.597897611250942
127_55	0.445263299799407	2.74443946158262	0.375215309800673	0.597906623841683
25_97	0.335068665813627	6.55940213678203	0.375299082653172	0.59799462047704
92_31	-0.34167640593498	6.19203154929222	0.375345860765017	0.59799730543849
33_146	0.403796560455663	2.92370696094153	0.375378850994341	0.59799730543849
2153_1	-0.313189334992423	5.54648649272488	0.375386420238972	0.59799730543849
48_202	0.429122149071458	2.09140478462476	0.375479666160623	0.598058024375904
20_138	-0.515961072872083	0.892638135521806	0.375481643377567	0.598058024375904
1340_1	-0.419001467137952	2.86761185507248	0.375590297784439	0.598185597072091
61_41	0.316188132951032	5.74037351927508	0.375705291199766	0.598288246188788
42729	0.367794801815919	4.61850273330415	0.375711878831278	0.598288246188788
54_38	-0.435527656554827	3.0744356195548	0.375768045578782	0.59829938267557
66_122	-0.324094633509481	6.1024976864633	0.375794061270687	0.59829938267557
12_224	0.315527795896238	5.26433567477285	0.375829806108388	0.59829938267557
754_3	-0.418934931467137	4.95210586340893	0.375833133342682	0.59829938267557
138_1	-0.601534042103558	0.155577197172434	0.375890914364593	0.598345888536739
7_223	0.381823561002485	4.43424586061951	0.375932896305639	0.598367240149071
19_246	0.802425975687792	-1.52765948002217	0.376011443319599	0.598446784219529
84_5	-0.432120330520631	2.22608033971197	0.376291990069541	0.59884055258715
150_48	0.334619429028942	6.81210920825261	0.376316572769916	0.59884055258715
150_43	-0.388474026046072	6.62825373720755	0.376344626101917	0.59884055258715
28_104	1.65501473240572	-2.68076174106418	0.376462694831146	0.598977489795246
8_106	-0.343905628853952	7.27879403863279	0.376487880312935	0.598977489795246
214_12	0.333913283174584	6.42891205838808	0.376693752196285	0.599259504766155
93_36	0.439871872416494	1.80509315573684	0.376887615808347	0.599522375112465
27_149	0.372107562444695	3.60765895035899	0.37696505333056	0.599600018378537
90_57	0.44454925676215	2.05913302979986	0.377043461937974	0.599627554811127
43142	-0.37372737458514	3.68098790021685	0.377045797183614	0.599627554811127
234_7	0.428677648729314	2.22908613364395	0.377068251344825	0.599627554811127
44085	-0.349783922426828	4.04721259600183	0.377117580571103	0.599660471079695
932_3	-0.355686011736005	8.82114584238182	0.377174599419926	0.599705608809713
77_47	0.322258944929668	5.41865833830742	0.377255951849681	0.599789427014693
35640	-0.397444731100895	6.84762346998386	0.377296143624358	0.599807797207755
62_16	0.37314429653412	3.44492920273873	0.377360572259098	0.599830116330501
59_39	-0.321765435297115	4.78419406289536	0.37736745967472	0.599830116330501
0_162	0.395556390856177	2.8545489641176	0.377743749010795	0.600382669830862
929_1	0.345755208007372	6.66974124265412	0.377823777669206	0.600429295036935
1_113	-0.34441339581539	4.95112047879641	0.377862070110474	0.600429295036935
16_11	-0.31235627861099	5.01709946864439	0.377878207432864	0.600429295036935
199_14	-0.355334582840605	4.21591299062446	0.37789760808969	0.600429295036935
286_7	-0.371807036753818	5.89055661056809	0.377935253699165	0.600429295036935
26343_2	-0.422398917593236	2.30545635858338	0.377945085975982	0.600429295036935
208_10	0.352874911851316	8.22101345867522	0.37801363720571	0.600466817950171
92_80	-0.320079117938237	6.02473430004662	0.378026042563426	0.600466817950171
36507	0.313548554708374	5.54850679086695	0.378065269519055	0.600483587629985
59_109	-0.495870061323066	1.34831249228361	0.378408722512519	0.600983522370693
33_26	0.648660257675315	0.092030455207872	0.378498865110154	0.601081107720992
27_44	0.335601318233308	7.16145476780762	0.378555895303551	0.601126097583994
131_36	-0.317792935925749	5.25282234094564	0.378675455092114	0.601270366682157
62_164	0.346945826938003	7.91126624172351	0.378715997375755	0.601289157446573
58_68	0.39878050655286	2.81097445814103	0.378775406879611	0.601337898665463
2041_1	-0.405199187828765	3.20412984621347	0.379044198635117	0.601719019282441
1_336	0.444580936802956	3.69555100874832	0.379169088272218	0.601842805539632
52_4	1.31488456856902	-2.28806198218483	0.379179644874718	0.601842805539632
174_13	-0.546906820534739	0.252760839919377	0.379353778369825	0.602073568838068
9_69	-0.395089513049448	3.99720991747566	0.37939056337294	0.602086327462208
120_24	-0.327564642646394	5.79921169184054	0.379471407131171	0.602159812579868
624_1	0.342265292927621	6.23122075467023	0.379504316987917	0.602159812579868
25_142	-0.314640151966069	5.37932020996145	0.379523117014411	0.602159812579868
21_190	0.331496855788025	6.45358474629342	0.37962592878722	0.602253577625653
95_66	-0.343986588903541	7.14569502539761	0.379639722386798	0.602253577625653
570_1	0.441743673208223	2.36081661040178	0.379721182497115	0.60233718323251
132_41	0.351222996369906	4.61678142416223	0.379767858796088	0.602365604126017
21_107	0.373509086406194	3.37576999532722	0.379921723331438	0.602520982180072
9_36	-0.45990509796907	2.6408891508447	0.379923352191559	0.602520982180072
1_181	-0.331861582863584	6.88655703993703	0.380049504978426	0.602675415034308
88_40	-1.27948520928825	-2.69308036366398	0.380115966621526	0.602702590839187
62_7	0.31165349862005	5.29302077839195	0.380124193124166	0.602702590839187
